Deep Learning Agent (136),Deep Learning Agent (136)
-248.0,3931.0
-249.0,3930.0
-250.0,3929.0
-251.0,3928.0
-252.0,4028.0
-253.0,4027.0
-254.0,4026.0
-255.0,4025.0
-256.0,4024.0
-257.0,4124.0
-258.0,4123.0
-259.0,4122.0
-260.0,4121.0
-261.0,4120.0
-262.0,4119.0
-263.0,4118.0
-264.0,4117.0
-265.0,4116.0
-266.0,4115.0
-267.0,4114.0
-268.0,4113.0
-269.0,4112.0
-270.0,4111.0
-271.0,4110.0
-271.0,4110.0
-271.0,4110.0
-271.0,4110.0
-271.0,4110.0
-271.0,4110.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-272.0,4210.0
-273.0,4209.0
-274.0,4208.0
-275.0,4308.0
-276.0,4307.0
-277.0,4306.0
-278.0,4305.0
-279.0,4405.0
